apprenant_id,profil_candidat,age,formation,mode_formation,duree_formation_jours,score_test_initial,taux_presence,score_tp,score_theorique,date_inscription,mois_inscription,annee_inscription
3100,Etudiant,21,TIA Portal,1 fois par semaine,5,58.26,63.77,82.08,97.94,2020-03-22,3,2020
3101,Etudiant,28,TIA Portal,Weekend,5,77.47,80.78,72.95,78.64,2025-11-26,11,2025
3102,Employé,42,EPLAN,1 fois par semaine,5,45.49,77.74,77.29,83.99,2025-05-11,5,2025
3103,Pris en charge par entreprise,42,SCADA,Weekend,5,79.54,68.87,90.57,91.2,2020-01-03,1,2020
3104,Etudiant,19,TIA Portal,Continue,5,64.42,72.08,92.18,72.99,2023-09-20,9,2023
3105,Etudiant,27,TIA Portal,1 fois par semaine,5,66.58,66.58,65.87,78.43,2022-04-05,4,2022
3106,Etudiant,27,TIA Portal,1/sem,5,21.54,77.03,69.95,46.4,2021-06-18,6,2021
3107,Employé,28,EPLAN,Weekend,5,49.84,61.42,79.75,51.98,2023-10-27,10,2023
3108,Etudiant,29,TIA Portal,Continue,5,51.7,95.56,,73.71,2021-12-27,12,2021
3109,Employé,23,SolidWorks,1 fois par semaine,5,22.44,66.54,69.45,80.06,2023-08-18,8,2023
3110,Employé,21,SolidWorks,1 fois par semaine,5,38.73,95.44,69.32,69.86,2020-08-31,8,2020
3111,Employé,41,EPLAN,1 fois par semaine,5,77.34,94.54,52.95,68.06,2020-03-30,3,2020
3112,Etudiant,29,TIA Portal,Continue,5,45.57,78.07,91.77,97.03,2021-08-28,8,2021
3113,Employé,28,EPLAN,Weekend,5,31.2,79.91,32.84,69.06,2021-08-03,8,2021
3114,Etudiant,24,TIA Portal,Weekend,5,50.8,72.08,89.59,98.0,2021-03-30,3,2021
3115,Etudiant,24,TIA Portal,1 fois par semaine,5,22.03,99.87,33.43,54.4,2025-11-25,11,2025
3116,Pris en charge par entreprise,44,Maintenance industrielle,Weekend,5,50.96,86.83,85.82,77.44,2024-02-03,2,2024
3117,Employé,43,EPLAN,1 fois par semaine,5,55.66,98.07,54.98,78.25,2020-10-24,10,2020
3118,Etudiant,26,TIA Portal,Continue,5,41.46,76.59,71.54,82.86,2024-03-10,3,2024
3119,Etudiant,30,TIA Portal,Continue,5,65.75,95.32,54.99,95.67,2024-06-08,6,2024
3120,Etudiant,22,TIA Portal,Continue,5,28.14,77.93,81.19,74.78,2021-02-17,2,2021
3121,Etudiant,23,TIA Portal,1 fois par semaine,5,72.69,94.67,73.08,43.69,2023-10-10,10,2023
3122,Etudiant,18,TIA Portal,Weekend,5,77.33,65.24,70.99,79.91,2023-05-21,5,2023
3123,Etudiant,23,TIA Portal,Continue,5,20.07,85.47,71.55,92.07,2023-08-14,8,2023
3124,Etudiant,19,SolidWorks,1 fois par semaine,5,70.56,87.15,71.35,65.8,2021-07-12,7,2021
3125,Employé,39,EPLAN,1 fois par semaine,5,50.37,,66.25,88.35,2021-10-07,10,2021
3126,Employé,26,SolidWorks,Continue,5,47.68,77.88,74.92,82.3,2024-11-24,11,2024
3127,Employé,41,EPLAN,Continue,5,34.32,87.36,90.37,90.58,2025-06-18,6,2025
3128,Etudiant,26,TIA Portal,Continue,5,46.84,69.58,76.5,98.34,2023-07-23,7,2023
3129,Pris en charge par entreprise,46,SCADA,Weekend,5,77.03,54.4,51.12,66.96,2021-12-14,12,2021
3130,Pris en charge par entreprise,32,Maintenance industrielle,continu,5,32.65,82.17,49.12,62.36,2024-01-01,1,2024
3131,Pris en charge par entreprise,43,Maintenance industrielle,1 fois par semaine,5,30.74,72.73,62.29,63.62,2022-07-03,7,2022
3132,Pris en charge par entreprise,25,Maintenance industrielle,continu,5,34.51,91.15,77.55,69.72,2021-12-19,12,2021
3133,Pris en charge par entreprise,36,SCADA,week-end,5,53.11,63.23,82.7,90.27,2024-03-29,3,2024
3134,Employé,41,SolidWorks,Weekend,5,75.82,66.86,80.34,59.2,2023-06-10,6,2023
3135,Etudiant,23,TIA Portal,Continue,5,54.43,78.85,97.64,74.26,2023-04-21,4,2023
3136,Employé,46,SolidWorks,1 fois par semaine,5,34.61,95.67,56.75,54.05,2021-06-05,6,2021
3137,Employé,23,EPLAN,Continue,5,46.43,83.01,75.35,55.12,2021-12-28,12,2021
3138,Employé,39,EPLAN,Weekend,5,43.42,93.68,56.24,,2020-01-08,1,2020
3139,Employé,20,SolidWorks,1 fois par semaine,5,22.79,80.7,62.67,77.19,2024-05-22,5,2024
3140,Etudiant,27,TIA Portal,1 fois par semaine,5,50.64,91.42,93.59,91.65,2020-05-12,5,2020
3141,Etudiant,18,TIA Portal,Continue,5,27.56,73.03,74.19,73.59,2022-01-15,1,2022
3142,Pris en charge par entreprise,45,SCADA,1 fois par semaine,5,70.53,92.61,93.46,50.37,2023-07-27,7,2023
3143,Employé,31,SolidWorks,Continue,5,52.94,76.07,89.59,58.99,2022-06-23,6,2022
3144,Employé,21,SolidWorks,Continue,5,70.68,82.35,92.63,,2021-03-02,3,2021
3145,Etudiant,27,TIA Portal,Weekend,5,77.36,67.04,80.41,89.75,2025-07-25,7,2025
3146,Etudiant,29,TIA Portal,1 fois par semaine,5,76.59,96.82,85.57,76.13,2021-07-30,7,2021
3147,Pris en charge par entreprise,23,Maintenance industrielle,Continue,5,26.03,88.06,74.92,82.88,2023-09-18,9,2023
3148,Employé,28,EPLAN,Continue,5,76.69,94.35,51.91,50.5,2020-11-14,11,2020
3149,Employé,29,Maintenance industrielle,Continue,5,67.74,68.31,70.61,55.93,2022-09-01,9,2022
3150,Etudiant,27,SolidWorks,1 fois par semaine,5,66.66,62.71,79.9,59.63,2023-11-21,11,2023
3151,Employé,35,EPLAN,1 fois par semaine,5,25.41,73.49,,49.22,2023-08-01,8,2023
3152,Etudiant,24,TIA Portal,1 fois par semaine,5,30.77,80.67,84.2,69.06,2021-11-18,11,2021
3153,Employé,24,EPLAN,Continue,5,78.51,92.09,51.04,52.3,2020-12-29,12,2020
3154,Etudiant,28,TIA Portal,1 fois par semaine,5,32.8,75.91,98.4,69.98,2023-10-07,10,2023
3155,Etudiant,21,TIA Portal,Continue,5,30.14,70.8,89.8,67.38,2025-01-03,1,2025
3156,Employé,37,EPLAN,1 fois par semaine,5,41.74,74.9,54.87,72.9,2020-02-16,2,2020
3157,Pris en charge par entreprise,48,SCADA,1 fois par semaine,5,74.8,88.14,70.92,92.82,2022-12-22,12,2022
3158,Etudiant,18,TIA Portal,Continue,5,48.57,73.45,98.07,92.29,2022-05-08,5,2022
3159,Pris en charge par entreprise,30,Maintenance industrielle,1 fois par semaine,5,75.24,99.17,42.55,70.47,2022-10-19,10,2022
3160,Etudiant,19,TIA Portal,Continue,5,40.06,67.0,77.47,98.15,2020-10-04,10,2020
3161,Etudiant,26,TIA Portal,1 fois par semaine,5,33.59,90.12,86.1,47.47,2023-12-06,12,2023
3162,Etudiant,27,TIA Portal,1 fois par semaine,5,49.71,83.57,,66.63,2022-11-17,11,2022
3163,Etudiant,25,TIA Portal,1 fois par semaine,5,56.93,69.32,98.08,75.98,2021-03-18,3,2021
3164,Employé,41,SolidWorks,1 fois par semaine,5,43.49,90.14,69.92,55.16,2020-01-06,1,2020
3165,Etudiant,26,TIA Portal,Weekend,5,40.76,77.9,94.29,65.97,2020-07-16,7,2020
3166,Etudiant,32,SolidWorks,Continue,5,33.08,87.3,87.53,56.31,2024-04-29,4,2024
3167,Pris en charge par entreprise,40,SCADA,Weekend,5,36.5,86.49,89.9,82.84,2024-11-29,11,2024
3168,Etudiant,30,TIA Portal,1 fois par semaine,5,60.39,64.43,70.76,84.8,2024-09-14,9,2024
3169,Employé,26,Maintenance industrielle,1 fois par semaine,5,42.19,93.6,64.07,58.02,2021-11-12,11,2021
3170,Etudiant,27,TIA Portal,Continue,5,24.79,87.26,95.07,79.12,2024-08-22,8,2024
3171,Employé,45,EPLAN,Continue,5,28.29,91.22,48.61,57.64,2025-07-12,7,2025
3172,Etudiant,19,TIA Portal,Continue,5,42.34,77.91,78.41,95.51,2024-03-31,3,2024
3173,Etudiant,23,TIA Portal,Continue,5,75.47,67.8,77.71,98.31,2023-12-09,12,2023
3174,Etudiant,32,TIA Portal,1 fois par semaine,5,42.74,73.05,98.12,70.07,2024-03-17,3,2024
3175,Etudiant,20,TIA Portal,Continue,5,23.64,96.06,71.21,95.19,2021-02-19,2,2021
3176,Etudiant,28,TIA Portal,Weekend,5,45.08,97.52,36.64,65.15,2025-05-17,5,2025
3177,Employé,48,EPLAN,Continue,5,60.13,79.27,62.32,76.89,2022-07-12,7,2022
3178,Pris en charge par entreprise,23,Maintenance industrielle,Continue,5,55.62,71.95,85.97,56.0,2021-10-28,10,2021
3179,Pris en charge par entreprise,20,Maintenance industrielle,Weekend,5,36.73,89.21,54.97,91.49,2025-01-22,1,2025
3180,Employé,41,EPLAN,Weekend,5,61.29,90.64,83.8,76.54,2020-10-28,10,2020
3181,Etudiant,32,TIA Portal,,5,57.84,92.62,91.92,80.01,2020-05-16,5,2020
3182,Etudiant,28,TIA Portal,Weekend,5,30.33,61.24,,41.36,2023-04-22,4,2023
3183,Etudiant,32,TIA Portal,Continue,5,29.73,60.39,73.54,44.54,2020-03-23,3,2020
3184,Etudiant,30,TIA Portal,Weekend,5,52.83,74.29,79.69,49.89,2023-07-29,7,2023
3185,Employé,37,SolidWorks,1 fois par semaine,5,59.57,66.1,65.73,48.55,2022-12-05,12,2022
3186,Employé,45,SolidWorks,Continue,5,77.71,92.2,91.98,60.88,2021-03-04,3,2021
3187,Etudiant,27,TIA Portal,1 fois par semaine,5,45.32,81.31,92.94,80.16,2020-10-30,10,2020
3188,Etudiant,23,TIA Portal,,5,65.9,93.01,31.18,80.75,2023-11-01,11,2023
3189,Pris en charge par entreprise,32,Maintenance industrielle,Continue,5,26.99,67.08,83.49,71.01,2021-11-27,11,2021
3190,Employé,42,Maintenance industrielle,1 fois par semaine,5,73.38,,60.25,58.97,2024-03-17,3,2024
3191,Etudiant,19,TIA Portal,Weekend,5,57.99,83.21,79.89,41.45,2021-10-21,10,2021
3192,Pris en charge par entreprise,35,SCADA,Weekend,5,57.74,73.62,77.23,80.99,2020-11-03,11,2020
3193,Pris en charge par entreprise,24,SCADA,1 fois par semaine,5,28.55,80.68,62.7,71.66,2021-01-16,1,2021
3194,Etudiant,32,TIA Portal,Weekend,5,22.38,83.56,66.55,93.61,2023-10-16,10,2023
3195,Etudiant,19,TIA Portal,Continue,5,62.09,95.58,99.65,79.24,2025-05-31,5,2025
3196,Employé,35,SolidWorks,Continue,5,27.02,62.23,34.09,57.64,2020-05-06,5,2020
3197,Pris en charge par entreprise,37,SCADA,Continue,5,27.62,92.93,79.36,77.54,2024-11-01,11,2024
3198,Pris en charge par entreprise,26,Maintenance industrielle,Weekend,5,31.25,41.84,85.45,61.42,2021-11-06,11,2021
3199,Etudiant,25,TIA Portal,Weekend,5,25.86,89.27,91.73,89.08,2024-11-13,11,2024
3200,Etudiant,19,TIA Portal,1 fois par semaine,5,57.52,89.49,76.3,84.09,2021-10-05,10,2021
3201,Employé,25,SolidWorks,Continue,5,45.32,68.72,56.63,70.37,2020-08-07,8,2020
3202,Employé,37,SolidWorks,1 fois par semaine,5,35.97,80.92,89.65,68.95,2021-02-18,2,2021
3203,Etudiant,19,TIA Portal,Weekend,5,46.44,88.24,94.38,85.66,2023-09-18,9,2023
3204,Pris en charge par entreprise,28,Maintenance industrielle,1 fois par semaine,5,70.65,84.09,58.63,76.15,2022-04-21,4,2022
3205,Employé,43,EPLAN,Weekend,5,75.62,44.77,72.77,67.94,2022-02-17,2,2022
3206,Pris en charge par entreprise,24,Maintenance industrielle,continu,5,49.25,97.6,38.76,68.75,2024-08-03,8,2024
3207,Pris en charge par entreprise,23,Maintenance industrielle,Continue,5,54.01,80.56,53.27,,2022-12-22,12,2022
3208,Employé,47,EPLAN,Weekend,5,35.43,98.8,68.72,63.74,2023-02-27,2,2023
3209,Etudiant,27,TIA Portal,Weekend,5,50.82,82.56,97.39,78.15,2023-05-03,5,2023
3210,Employé,22,SolidWorks,Weekend,5,64.89,91.74,84.1,73.86,2022-08-30,8,2022
3211,Etudiant,28,TIA Portal,Continue,5,49.53,89.68,89.64,74.1,2021-01-27,1,2021
3212,Employé,18,EPLAN,Weekend,5,38.12,86.43,92.39,73.85,2020-07-22,7,2020
3213,Etudiant,19,TIA Portal,Continue,5,54.92,60.58,94.1,77.78,2024-05-28,5,2024
3214,Employé,41,EPLAN,1 fois par semaine,5,76.8,63.1,54.51,80.32,2025-07-03,7,2025
3215,Etudiant,18,TIA Portal,Continue,5,73.28,,65.27,81.64,2021-09-21,9,2021
3216,Etudiant,20,TIA Portal,1 fois par semaine,5,66.15,96.47,71.75,54.48,2020-08-11,8,2020
3217,Etudiant,19,TIA Portal,Continue,5,36.57,84.05,99.28,81.25,2024-01-17,1,2024
3218,Etudiant,22,TIA Portal,Continue,5,34.49,69.44,93.61,41.37,2020-01-16,1,2020
3219,Employé,37,EPLAN,Weekend,5,70.31,72.81,72.31,91.87,2024-10-17,10,2024
3220,Employé,46,EPLAN,Continue,5,30.88,84.93,90.05,85.36,2020-12-24,12,2020
3221,Employé,40,SolidWorks,Weekend,5,56.34,83.88,63.33,74.53,2023-04-21,4,2023
3222,Etudiant,22,TIA Portal,Weekend,5,46.34,98.23,72.84,80.54,2025-05-21,5,2025
3223,Etudiant,25,TIA Portal,Weekend,5,48.08,81.16,81.95,94.11,2022-03-28,3,2022
3224,Etudiant,21,TIA Portal,Continue,5,47.27,74.2,96.36,79.51,2021-02-01,2,2021
3225,Etudiant,32,TIA Portal,Weekend,5,74.0,81.0,65.62,95.16,2020-04-15,4,2020
3226,Pris en charge par entreprise,29,Maintenance industrielle,1 fois par semaine,5,25.23,91.45,57.84,77.98,2022-04-27,4,2022
3227,Etudiant,23,TIA Portal,1 fois par semaine,5,66.97,81.61,65.87,78.98,2021-11-30,11,2021
3228,Etudiant,21,TIA Portal,Continue,5,70.1,73.04,99.51,68.52,2023-04-10,4,2023
3229,Etudiant,19,TIA Portal,Weekend,5,76.57,73.54,79.83,75.75,2020-12-01,12,2020
3230,Etudiant,18,TIA Portal,1 fois par semaine,5,47.16,,96.68,95.43,2025-04-23,4,2025
3231,Employé,47,SolidWorks,Continue,5,50.0,62.66,53.76,53.65,2021-04-18,4,2021
3232,Employé,47,SolidWorks,Continue,5,77.68,70.99,78.22,65.14,2023-06-17,6,2023
3233,Etudiant,18,TIA Portal,Continue,5,47.51,66.12,88.52,66.12,2024-06-16,6,2024
3234,Etudiant,25,TIA Portal,continu,5,50.21,97.79,69.67,89.02,2025-04-12,4,2025
3235,Etudiant,31,TIA Portal,Continue,5,39.94,63.6,72.43,95.02,2025-06-26,6,2025
3236,Etudiant,21,TIA Portal,Weekend,5,21.9,90.33,67.05,72.54,2022-12-21,12,2022
3237,Etudiant,22,TIA Portal,Weekend,5,45.98,85.22,99.95,80.16,2021-01-08,1,2021
3238,Pris en charge par entreprise,28,SCADA,Weekend,5,59.31,85.31,81.63,58.22,2024-05-06,5,2024
3239,Employé,41,SolidWorks,Weekend,5,61.4,90.54,,82.67,2022-01-27,1,2022
3240,Employé,45,SolidWorks,Continue,5,20.39,76.02,64.15,39.85,2024-02-28,2,2024
3241,Etudiant,32,TIA Portal,Continue,5,68.06,76.03,86.12,78.62,2024-04-11,4,2024
3242,Etudiant,24,TIA Portal,1 fois par semaine,5,49.54,51.35,52.82,85.19,2024-02-22,2,2024
3243,Employé,30,SolidWorks,week-end,5,51.24,83.91,57.45,68.12,2022-02-03,2,2022
3244,Employé,33,EPLAN,Weekend,5,77.7,97.19,65.45,68.04,2024-12-30,12,2024
3245,Employé,41,EPLAN,Continue,5,37.07,96.96,84.25,71.71,2020-07-01,7,2020
3246,Etudiant,30,TIA Portal,1 fois par semaine,5,65.7,88.12,97.91,75.28,2022-12-14,12,2022
3247,Employé,41,SolidWorks,1 fois par semaine,5,54.49,96.25,68.71,85.41,2024-12-06,12,2024
3248,Etudiant,23,TIA Portal,1 fois par semaine,5,62.05,98.54,84.11,84.15,2025-03-19,3,2025
3249,Pris en charge par entreprise,43,Maintenance industrielle,1 fois par semaine,5,45.07,91.8,52.4,51.37,2022-12-14,12,2022
3250,Employé,19,EPLAN,Weekend,5,36.75,76.31,62.18,94.97,2022-07-15,7,2022
3251,Employé,33,SolidWorks,Continue,5,52.77,79.33,63.88,89.8,2023-01-05,1,2023
3252,Etudiant,23,TIA Portal,Weekend,5,42.5,97.25,88.67,76.93,2020-09-09,9,2020
3253,Employé,31,SolidWorks,1 fois par semaine,5,33.37,86.8,74.46,87.82,2021-09-11,9,2021
3254,Etudiant,18,TIA Portal,1 fois par semaine,5,70.35,92.83,95.92,70.61,2021-01-31,1,2021
3255,Etudiant,18,TIA Portal,Continue,5,48.55,64.64,76.89,76.73,2020-12-17,12,2020
3256,Etudiant,28,TIA Portal,Continue,5,70.84,67.76,66.47,85.94,2023-11-09,11,2023
3257,Employé,36,EPLAN,Weekend,5,48.44,73.76,88.47,67.17,2024-08-22,8,2024
3258,Etudiant,20,TIA Portal,Continue,5,53.41,40.51,90.9,86.97,2022-07-20,7,2022
3259,Etudiant,28,TIA Portal,Weekend,5,79.72,43.37,54.66,69.94,2020-09-06,9,2020
3260,Pris en charge par entreprise,46,Maintenance industrielle,Weekend,5,77.09,68.68,81.92,88.46,2024-05-04,5,2024
3261,Etudiant,22,TIA Portal,1 fois par semaine,5,36.3,,89.0,65.63,2025-11-10,11,2025
3262,Employé,34,SolidWorks,Weekend,5,72.12,,59.73,53.13,2024-09-10,9,2024
3263,Etudiant,27,TIA Portal,1 fois par semaine,5,43.42,66.2,37.45,91.48,2025-04-28,4,2025
3264,Etudiant,23,TIA Portal,Weekend,5,24.27,69.9,68.87,94.34,2022-08-23,8,2022
3265,Employé,24,Maintenance industrielle,Weekend,5,54.55,99.32,75.0,81.05,2025-05-04,5,2025
3266,Etudiant,27,TIA Portal,Continue,5,78.62,91.88,99.0,67.93,2023-05-09,5,2023
3267,Etudiant,29,SolidWorks,Continue,5,78.46,86.94,90.56,55.67,2020-11-19,11,2020
3268,Employé,46,SolidWorks,1 fois par semaine,5,27.59,96.65,67.68,88.31,2024-06-05,6,2024
3269,Employé,28,SolidWorks,Continue,5,66.27,98.25,90.78,72.79,2020-05-22,5,2020
3270,Employé,20,EPLAN,Weekend,5,68.17,78.14,76.73,81.87,2025-08-18,8,2025
3271,Etudiant,21,TIA Portal,1 fois par semaine,5,42.12,73.11,94.15,69.25,2025-10-17,10,2025
3272,Etudiant,27,TIA Portal,1 fois par semaine,5,59.52,72.61,93.35,81.84,2021-08-26,8,2021
3273,Employé,44,EPLAN,1 fois par semaine,5,49.29,61.43,70.28,69.08,2021-05-07,5,2021
3274,Employé,27,SolidWorks,Weekend,5,33.67,71.19,72.91,92.53,2025-01-13,1,2025
3275,Pris en charge par entreprise,31,Maintenance industrielle,Continue,5,65.68,74.2,74.67,,2021-12-09,12,2021
3276,Pris en charge par entreprise,29,Maintenance industrielle,1 fois par semaine,5,35.77,61.48,58.11,30.55,2021-11-15,11,2021
3277,Pris en charge par entreprise,32,Maintenance industrielle,Weekend,5,40.43,95.3,86.55,80.56,2022-05-17,5,2022
3278,Etudiant,27,SolidWorks,Continue,5,31.4,93.91,77.31,48.69,2022-02-28,2,2022
3279,Etudiant,31,TIA Portal,,5,63.16,70.06,95.13,93.76,2021-05-31,5,2021
3280,Employé,49,Maintenance industrielle,1 fois par semaine,5,47.52,92.1,55.5,,2020-06-23,6,2020
3281,Etudiant,27,SolidWorks,Weekend,5,46.6,91.85,68.63,61.42,2024-09-30,9,2024
3282,Etudiant,27,TIA Portal,Continue,5,56.27,73.4,95.44,80.12,2020-11-16,11,2020
3283,Pris en charge par entreprise,36,Maintenance industrielle,Weekend,5,29.44,87.88,86.38,61.85,2024-11-18,11,2024
3284,Pris en charge par entreprise,18,Maintenance industrielle,Continue,5,73.89,71.59,50.18,72.3,2022-04-07,4,2022
3285,Etudiant,25,SolidWorks,1 fois par semaine,5,47.91,62.81,54.51,83.95,2021-08-28,8,2021
3286,Etudiant,30,TIA Portal,1 fois par semaine,5,41.99,80.19,74.66,80.53,2022-11-22,11,2022
3287,Etudiant,27,TIA Portal,Continue,5,27.6,77.53,68.05,75.03,2023-08-02,8,2023
3288,Pris en charge par entreprise,27,Maintenance industrielle,Weekend,5,30.08,65.53,85.17,56.82,2020-10-01,10,2020
3289,Pris en charge par entreprise,19,SCADA,Continue,5,75.22,79.62,79.12,91.28,2020-12-22,12,2020
3290,Etudiant,18,TIA Portal,Weekend,5,47.4,97.98,88.79,93.39,2024-05-08,5,2024
3291,Etudiant,31,TIA Portal,Continue,5,63.33,89.26,68.81,73.78,2024-06-15,6,2024
3292,Pris en charge par entreprise,41,Maintenance industrielle,1 fois par semaine,5,24.83,89.55,90.25,82.18,2023-08-28,8,2023
3293,Etudiant,24,TIA Portal,Weekend,5,58.61,90.3,87.38,88.23,2023-02-05,2,2023
3294,Employé,24,SolidWorks,1 fois par semaine,5,75.29,89.79,68.64,52.01,2025-10-29,10,2025
3295,Pris en charge par entreprise,37,SCADA,Weekend,5,38.0,60.8,85.3,80.54,2025-02-19,2,2025
3296,Etudiant,28,TIA Portal,,5,54.75,96.99,81.55,96.49,2020-02-20,2,2020
3297,Employé,26,EPLAN,1 fois par semaine,5,76.41,93.21,65.13,63.24,2025-11-10,11,2025
3298,Etudiant,23,TIA Portal,1 fois par semaine,5,63.16,70.98,95.55,92.89,2024-09-14,9,2024
3299,Etudiant,19,TIA Portal,Weekend,5,23.74,82.11,83.02,69.58,2021-04-05,4,2021
3300,Pris en charge par entreprise,31,Maintenance industrielle,Weekend,5,42.72,84.6,52.63,79.53,2024-08-24,8,2024
3301,Etudiant,18,TIA Portal,Weekend,5,25.15,65.28,78.48,94.28,2021-09-04,9,2021
3302,Pris en charge par entreprise,18,SCADA,1 fois par semaine,5,71.68,70.16,35.88,86.25,2021-08-30,8,2021
3303,Employé,26,SolidWorks,Continue,5,57.3,60.93,66.99,85.49,2021-02-14,2,2021
3304,Etudiant,21,TIA Portal,Weekend,5,77.38,94.56,77.3,52.39,2021-03-08,3,2021
3305,Etudiant,22,TIA Portal,Continue,5,21.19,61.0,66.17,78.5,2021-02-17,2,2021
3306,Etudiant,20,TIA Portal,Weekend,5,45.39,72.75,96.62,73.36,2023-03-17,3,2023
3307,Etudiant,21,TIA Portal,Continue,5,26.26,63.13,72.23,98.94,2023-11-09,11,2023
3308,Etudiant,29,TIA Portal,Weekend,5,41.03,91.26,30.26,92.5,2024-08-10,8,2024
3309,Etudiant,25,TIA Portal,Continue,5,29.71,97.0,76.25,66.31,2022-12-17,12,2022
3310,Etudiant,30,SolidWorks,1 fois par semaine,5,39.73,82.51,91.3,56.28,2024-04-17,4,2024
3311,Employé,21,EPLAN,Weekend,5,69.16,65.58,74.83,62.33,2025-06-11,6,2025
3312,Employé,26,EPLAN,Weekend,5,29.64,82.33,52.93,52.25,2025-04-21,4,2025
3313,Employé,26,EPLAN,1 fois par semaine,5,48.42,,55.2,53.21,2020-06-02,6,2020
3314,Etudiant,23,TIA Portal,Weekend,5,75.29,88.74,91.62,81.99,2021-12-06,12,2021
3315,Etudiant,19,TIA Portal,Weekend,5,79.93,89.67,77.0,79.64,2023-02-02,2,2023
3316,Employé,29,EPLAN,1 fois par semaine,5,35.04,71.17,48.32,90.98,2024-07-08,7,2024
3317,Etudiant,27,SolidWorks,1 fois par semaine,5,76.13,62.95,82.21,89.81,2021-08-12,8,2021
3318,Etudiant,28,TIA Portal,Continue,5,35.68,65.96,76.19,78.34,2024-07-03,7,2024
3319,Pris en charge par entreprise,24,Maintenance industrielle,1 fois par semaine,5,44.81,98.22,77.62,32.91,2020-06-07,6,2020
3320,Employé,26,Maintenance industrielle,1 fois par semaine,5,72.68,84.54,71.68,68.03,2024-06-09,6,2024
3321,Employé,23,SolidWorks,Weekend,5,67.17,89.12,94.38,86.95,2023-09-19,9,2023
3322,Etudiant,20,TIA Portal,1 fois par semaine,5,71.45,95.96,,90.46,2022-08-31,8,2022
3323,Employé,33,Maintenance industrielle,Weekend,5,68.02,94.11,62.13,54.51,2020-07-20,7,2020
3324,Employé,47,SolidWorks,1 fois par semaine,5,34.1,68.74,53.77,68.13,2025-04-30,4,2025
3325,Employé,32,Maintenance industrielle,1 fois par semaine,5,53.53,62.32,50.74,86.67,2023-01-05,1,2023
3326,Employé,24,Maintenance industrielle,Continue,5,43.12,97.01,45.4,76.12,2024-03-05,3,2024
3327,Pris en charge par entreprise,33,Maintenance industrielle,1 fois par semaine,5,47.58,99.27,53.33,36.19,2020-03-23,3,2020
3328,Employé,22,SolidWorks,1 fois par semaine,5,29.24,82.69,90.04,77.39,2023-10-15,10,2023
3329,Etudiant,18,TIA Portal,Weekend,5,38.95,95.54,98.26,99.96,2023-05-26,5,2023
3330,Employé,36,EPLAN,Weekend,5,71.46,69.27,66.73,63.45,2023-06-27,6,2023
3331,Employé,22,SolidWorks,Continue,5,73.85,64.44,88.63,94.94,2023-02-22,2,2023
3332,Employé,24,EPLAN,1 fois par semaine,5,56.61,79.99,78.33,85.78,2025-07-06,7,2025
3333,Etudiant,20,TIA Portal,Weekend,5,49.9,92.45,92.36,77.44,2021-02-06,2,2021
3334,Etudiant,23,TIA Portal,1 fois par semaine,5,62.77,86.19,85.1,94.16,2022-07-22,7,2022
3335,Pris en charge par entreprise,22,Maintenance industrielle,Continue,5,56.53,85.49,80.97,50.95,2021-07-04,7,2021
3336,Employé,46,EPLAN,Weekend,5,79.02,60.7,65.15,41.8,2023-05-15,5,2023
3337,Pris en charge par entreprise,34,SCADA,Weekend,5,31.41,72.7,60.48,90.75,2024-12-19,12,2024
3338,Employé,49,Maintenance industrielle,Continue,5,46.94,97.58,51.66,59.89,2023-08-07,8,2023
3339,Employé,43,SolidWorks,1 fois par semaine,5,75.09,65.37,63.93,77.76,2023-01-08,1,2023
3340,Employé,39,EPLAN,Weekend,5,74.88,89.05,74.03,59.82,2024-09-03,9,2024
3341,Pris en charge par entreprise,47,Maintenance industrielle,Weekend,5,49.72,90.37,,60.66,2020-12-31,12,2020
3342,Employé,25,SolidWorks,Continue,5,28.09,89.31,72.61,62.2,2022-02-08,2,2022
3343,Employé,46,EPLAN,Continue,5,68.9,99.57,92.64,70.87,2024-12-14,12,2024
3344,Etudiant,30,TIA Portal,Continue,5,55.11,76.37,67.06,90.52,2022-05-15,5,2022
3345,Etudiant,18,SolidWorks,1 fois par semaine,5,66.39,87.29,64.8,79.41,2024-07-25,7,2024
3346,Employé,19,EPLAN,1 fois par semaine,5,47.75,67.75,62.58,75.68,2025-06-07,6,2025
3347,Etudiant,31,TIA Portal,1 fois par semaine,5,32.23,75.99,92.03,97.48,2025-10-16,10,2025
3348,Etudiant,32,TIA Portal,Continue,5,21.44,79.66,74.14,76.72,2024-03-11,3,2024
3349,Etudiant,21,TIA Portal,Weekend,5,53.55,68.59,81.25,97.45,2020-08-18,8,2020
3350,Etudiant,29,TIA Portal,1 fois par semaine,5,29.66,96.27,96.55,68.15,2025-10-11,10,2025
3351,Etudiant,19,TIA Portal,Continue,5,31.23,88.65,69.62,82.34,2021-10-13,10,2021
3352,Etudiant,28,TIA Portal,1 fois par semaine,5,46.18,71.35,,77.1,2020-09-25,9,2020
3353,Pris en charge par entreprise,42,SCADA,Weekend,5,46.52,65.4,56.68,78.62,2023-06-28,6,2023
3354,Employé,27,SolidWorks,Weekend,5,36.46,71.51,92.73,94.85,2025-09-06,9,2025
3355,Etudiant,25,TIA Portal,Continue,5,27.92,84.92,78.13,85.97,2024-07-10,7,2024
